GATEWAY_NAME	ACCOUNT	ITEM_TYPE	USE_TYPE	ITEM_LEVEL	TOTAL_MONEY_AMOUNT	TIME_LIMIT
gate0109	kuangxiaoyu520	301994100	2	1	8	43200
gate0109	kuangxiaoyu520	301994100	2	1	8	43200
gate0109	lixuesong4123042	301994100	2	1	8	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	3	15	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	skyww0911	301993985	2	5	175	43200
gate0109	smith127327	301994102	2	1	1000	43200
gate0109	smith127327	301994102	2	1	1000	43200
gate0109	smith127327	301994102	2	1	1000	43200
gate0109	smith127327	301994102	2	1	1000	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	woaipanmei	301994100	2	1	8	43200
gate0109	wtqq123456	301993985	2	3	15	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xinxingai	301993985	2	5	175	43200
gate0109	xwyq851204	301994055	2	3	540	43200
gate0109	xywj72694321	301994055	2	1	36	43200
gate0109	xywj72694321	301994055	2	1	36	43200
gate0109	xywj72694321	301994055	2	1	36	43200
gate0109	xywj72694321	301994055	2	1	36	43200
gate0109	xywj72694321	301994055	2	1	36	43200
gate0109	xyzhmu_1	301994100	2	1	8	43200
gate0109	xyzhmu_1	301994100	2	1	8	43200
gate0109	xyzhmu_1	301994100	2	1	8	43200
gate0109	yang198432	301994055	2	1	36	43200
gate0109	yang198432	301994055	2	1	36	43200
gate0109	yeecoo9173	301994069	2	1	200	43200
gate0109	yeecoo9173	301994069	2	1	200	43200
gate0109	yian_1123@163.com	301993985	2	5	175	43200
gate0109	yian_1123@163.com	301993985	2	5	175	43200
gate0109	yian_1123@163.com	301993985	2	5	175	43200
gate0109	yian_1123@163.com	301993985	2	5	175	43200
gate0109	yian_1123@163.com	301993985	2	5	175	43200
gate0110	14953760	301994100	2	1	8	43200
gate0110	14953760	301994100	2	1	8	43200
gate0110	14953760	301994100	2	1	8	43200
gate0110	27690891	301994100	2	1	8	43200
gate0110	27690891	301994100	2	1	8	43200
gate0110	27690891	301994100	2	1	8	43200
gate0110	27690892	301994100	2	1	8	43200
gate0110	27690892	301994100	2	1	8	43200
gate0110	27690892	301994100	2	1	8	43200
gate0110	27690894	301994100	2	1	8	43200
gate0110	27690894	301994100	2	1	8	43200
gate0110	27690894	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	304699773lh	301994100	2	1	8	43200
gate0110	3178715716	301994001	2	1	200	43200
gate0110	46564989@qq.com	301994055	2	1	36	43200
gate0110	46564989@qq.com	301994055	2	1	36	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	1	1	43200
gate0110	5365589	301993985	2	3	15	43200
gate0110	5365589	301993985	2	3	15	43200
gate0110	5365589	301993985	2	3	15	43200
gate0110	5365589	301993985	2	3	15	43200
gate0110	576994193	301994102	2	1	1000	43200
gate0110	dexbtzj12	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	fox42184628	301994100	2	1	8	43200
gate0110	ft1125648	301994100	2	1	8	43200
gate0110	ft1125648	301994100	2	1	8	43200
gate0110	fuxiaobo77@163.net	301994102	2	1	1000	43200
gate0110	fuxiaobo77@163.net	301994102	2	1	1000	43200
gate0110	fuxiaobo77@163.net	301994102	2	1	1000	43200
gate0110	hjp0801	335548879	2	1	20	43200
gate0110	kutten19832	301994100	2	1	8	43200
gate0110	kutten19832	301994100	2	1	8	43200
gate0110	kutten19832	301994100	2	1	8	43200
gate0110	liangjingjie744	301994055	2	1	36	43200
gate0110	qwas29635130	301994100	2	1	8	43200
gate0110	qwas29635130	301994100	2	1	8	43200
gate0110	rwl2597758@qq.com	301994100	2	1	8	43200
gate0110	rwl2597758@qq.com	301994100	2	1	8	43200
gate0110	wpdog3000	335548879	2	1	20	43200
gate0110	xiaoyandgx	301994100	2	1	8	43200
gate0110	xiaoyandgx	301994100	2	1	8	43200
gate0110	xxf111525	301994069	2	1	200	43200
gate0110	yeguchen	335548879	2	1	20	43200
gate0110	yooikooi8595	301994100	2	1	8	43200
gate0110	yooikooi8595	301994100	2	1	8	43200
gate0110	zhubinbin554	301994100	2	1	8	43200
gate0110	zhubinbin554	301994100	2	1	8	43200
gate0110	zl2769089	301994100	2	1	8	43200
gate0110	zl2769089	301994100	2	1	8	43200
gate0110	zl2769089	301994100	2	1	8	43200
gate0110	zsg198188	335548879	2	1	20	43200
gate0111	10520333	301994055	2	3	540	43200
gate0111	10520333	301994055	2	3	540	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	3	15	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	45477651@qq.com	301993985	2	5	175	43200
gate0111	499072015	301993985	2	3	15	43200
gate0111	a19840829a	301994055	2	1	36	43200
gate0111	aaa2995751	301994100	2	1	8	43200
gate0111	ariesx_1	301994100	2	1	8	43200
gate0111	ariesx_1	301994100	2	1	8	43200
gate0111	asify14	301994069	2	1	200	43200
gate0111	asify14	301994069	2	1	200	43200
gate0111	cyclyylh	301994100	2	1	8	43200
gate0111	cyclyylh	301994100	2	1	8	43200
gate0111	czq11117	301994100	2	1	8	43200
gate0111	czq11117	301994100	2	1	8	43200
gate0111	czq11118	301994100	2	1	8	43200
gate0111	czq11118	301994100	2	1	8	43200
gate0111	fanqiuyu20081	301994100	2	1	8	43200
gate0111	fanqiuyu20081	301994100	2	1	8	43200
gate0111	foxmail520	301994100	2	1	8	43200
gate0111	foxmail520	301994100	2	1	8	43200
gate0111	foxmail520	301994100	2	1	8	43200
gate0111	gxl786614	301994100	2	1	8	43200
gate0111	hh52lxy	335548879	2	1	20	43200
gate0111	kiss214	301994100	2	1	8	43200
gate0111	litao2282	301994055	2	2	180	43200
gate0111	litao2282	301994055	2	3	540	43200
gate0111	litao2282	301994055	2	3	540	43200
gate0111	litao2282	301994055	2	3	540	43200
gate0111	opqxyz12	301994100	2	1	8	43200
gate0111	opqxyz123	301994100	2	1	8	43200
gate0111	opqxyz123	301994100	2	1	8	43200
gate0111	opqxyz123	301994100	2	1	8	43200
gate0111	pgs00678	301994055	2	3	540	43200
gate0111	q785611828	301994102	2	1	1000	43200
gate0111	q785611828	301994069	2	1	200	43200
gate0111	q785611828	301994007	1	1	200	10080
gate0111	sj112932324	301994055	2	1	36	43200
gate0111	sj112932324	301994055	2	1	36	43200
gate0111	sj112932324	301994055	2	1	36	43200
gate0111	sj112932324	301994100	2	1	8	43200
gate0111	sj112932324	301994100	2	1	8	43200
gate0111	sj112932324	301994100	2	1	8	43200
gate0111	sj112932324	301994100	2	1	8	43200
gate0111	swch520747	301994100	2	1	8	43200
gate0111	swch520747	301994100	2	1	8	43200
gate0111	wangwenguang820405	301993985	2	5	175	43200
gate0111	zhaoxujing2	301994100	2	1	8	43200
gate0112	115054444	301994100	2	1	8	43200
gate0112	121290004_xinyi	301994069	2	1	200	43200
gate0112	15888875853	301994102	2	1	1000	43200
gate0112	200860395ruan1	301994055	2	3	540	43200
gate0112	2008shijiang2	301994100	2	1	8	43200
gate0112	2008shijiang2	301994100	2	1	8	43200
gate0112	2008shijiang2	301994100	2	1	8	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	430044763	301993985	2	5	175	43200
gate0112	5126808552	301994100	2	1	8	43200
gate0112	5126808552	301994100	2	1	8	43200
gate0112	as52173726	301994055	2	3	540	43200
gate0112	c4265061	301994055	2	1	36	43200
gate0112	c4265061	301994055	2	1	36	43200
gate0112	cxcaxa	301994100	2	1	8	43200
gate0112	cxcaxa	301994100	2	1	8	43200
gate0112	hdqcj	301994069	2	1	200	43200
gate0112	hdqcj	301994102	2	1	1000	43200
gate0112	hdqcj	301994069	2	1	200	43200
gate0112	jwq704691407	301994055	2	1	36	43200
gate0112	ksfsob0168889	335548879	2	1	20	43200
gate0112	liyongtest2	301994100	2	1	8	43200
gate0112	liyongtest2	301994100	2	1	8	43200
gate0112	longhang101@126.com	301994100	2	1	8	43200
gate0112	longhang101@126.com	301994100	2	1	8	43200
gate0112	nengchaolove	301994102	2	1	1000	43200
gate0112	ouyangbee	301994102	2	1	1000	43200
gate0112	ouyangbee	301994102	2	1	1000	43200
gate0112	ouyangbee	301994102	2	1	1000	43200
gate0112	songleiv123	335548879	2	1	20	43200
gate0112	tanggang6005	301994008	2	1	50	43200
gate0112	wazhangfan001	301994100	2	1	8	43200
gate0112	wazhangfan001	301994100	2	1	8	43200
gate0112	wazhangfan001	301994100	2	1	8	43200
gate0112	wazhangfan002	301994100	2	1	8	43200
gate0112	wazhangfan002	301994100	2	1	8	43200
gate0112	wazhangfan002	301994100	2	1	8	43200
gate0112	wlp826266	301994069	2	1	200	43200
gate0112	wo48285157	301994055	2	2	180	43200
gate0112	wo48285157	301994055	2	2	180	43200
gate0112	wulingzhao345360206	301994069	2	1	200	43200
gate0112	xiaopang2254977	301994055	2	2	180	43200
gate0112	xiaopang2254977	301994055	2	2	180	43200
gate0112	xiaopang2254977	301994055	2	2	180	43200
gate0112	xiaopang2254977	301994055	2	2	180	43200
gate0112	xiaopang2254977	301994055	2	2	180	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	xiaopang2254977	301993985	2	1	1	43200
gate0112	y09099090@126.com	301993985	2	3	15	43200
gate0112	y09099090@126.com	301993985	2	3	15	43200
gate0112	z13517429997	335548879	2	1	20	43200
gate0114	14637858	301994055	2	3	540	43200
gate0114	14637858	301994055	2	3	540	43200
gate0114	14637858	301994055	2	3	540	43200
gate0114	14637858	301994055	2	3	540	43200
gate0114	191165820	335548879	2	1	20	43200
gate0114	26chenyang	335548879	2	1	20	43200
gate0114	2zl5332238	301994100	2	1	8	43200
gate0114	2zl5332238	301994100	2	1	8	43200
gate0114	2zl5332238	301994100	2	1	8	43200
gate0114	2zl5332238	301994100	2	1	8	43200
gate0114	520sunlijiao	301993985	2	1	1	43200
gate0114	58733194	335548879	2	1	20	43200
gate0114	785195828	301994069	2	1	200	43200
gate0114	79776648@qq.com	301993985	2	5	175	43200
gate0114	Q27201208	301994055	2	1	36	43200
gate0114	dudu523520	301994055	2	1	36	43200
gate0114	follower925	301994100	2	1	8	43200
gate0114	follower925	301994100	2	1	8	43200
gate0114	gbf186	301994100	2	1	8	43200
gate0114	gbf186	301994100	2	1	8	43200
gate0114	gbf186	301994100	2	1	8	43200
gate0114	gbf186	301994100	2	1	8	43200
gate0114	gbf186	301994100	2	1	8	43200
gate0114	ghf0036	301994100	2	1	8	43200
gate0114	hhlin08	335548879	2	1	20	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	hp9919	301994100	2	1	8	43200
gate0114	linainvers	301994102	2	1	1000	43200
gate0114	linainvers	301994102	2	1	1000	43200
gate0114	maggie564491757	301994102	2	1	1000	43200
gate0114	marryyiu123	301994100	2	1	8	43200
gate0114	marryyiu123	301994100	2	1	8	43200
gate0114	marryyiu123	301994100	2	1	8	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	silentzzl	301994055	2	1	36	43200
gate0114	zhangyanlong8095660	301994055	2	2	180	43200
gate0114	zhangyanlong8095660	301994055	2	2	180	43200
gate0114	zhangyanlong8095660	301994055	2	2	180	43200
gate0115	15951788663	301994102	2	1	1000	43200
gate0115	262277565	335548879	2	1	20	43200
gate0115	88526230	301994100	2	1	8	43200
gate0115	88526230	301994100	2	1	8	43200
gate0115	88631730	301994100	2	1	8	43200
gate0115	88631730	301994100	2	1	8	43200
gate0115	angyuqwe00	335548879	2	1	20	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	annly1008	301993985	2	5	175	43200
gate0115	hcy65385093	301994008	2	1	50	43200
gate0115	jwt2008jwt	301994069	2	1	200	43200
gate0115	lblxx520	301994100	2	1	8	43200
gate0115	mcd123456	301994055	2	1	36	43200
gate0115	paogxgxa	301994102	2	1	1000	43200
gate0115	qaz783422	301994100	2	1	8	43200
gate0115	rripdc1	301994100	2	1	8	43200
gate0115	rripdc1	301994100	2	1	8	43200
gate0115	rripdc1111	301994100	2	1	8	43200
gate0115	rripdc1111	301994100	2	1	8	43200
gate0115	tanglongdao6666	301994055	2	1	36	43200
gate0115	tanglongdao6666	301994055	2	1	36	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wgdnbtv00	301994100	2	1	8	43200
gate0115	wyjianxia002	301994100	2	1	8	43200
gate0115	wzy_ht	301994100	2	1	8	43200
gate0115	zengchengoo	301994008	2	1	50	43200
gate0116	110691876	301994102	2	1	1000	43200
gate0116	18456756	301994102	2	1	1000	43200
gate0116	18456756	301994102	2	1	1000	43200
gate0116	447169773fzf	301994100	2	1	8	43200
gate0116	447169773fzf	301994100	2	1	8	43200
gate0116	57275215	301994100	2	1	8	43200
gate0116	57275215	301994100	2	1	8	43200
gate0116	57275215	301994100	2	1	8	43200
gate0116	88237488	301994055	2	1	36	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	ameko_31	301994100	2	1	8	43200
gate0116	bendbow	301994055	2	3	540	43200
gate0116	bendbow	301994055	2	3	540	43200
gate0116	bendbow	301994055	2	3	540	43200
gate0116	bendbow	301994055	2	1	36	43200
gate0116	hehe56	301994070	1	1	200	10080
gate0116	jhlove115521	301994100	2	1	8	43200
gate0116	kstg5250778	301994100	2	1	8	43200
gate0116	lx520dy	301994069	2	1	200	43200
gate0116	nannanaiyoyo	335548879	2	1	20	43200
gate0116	ntgj0828	301994055	2	1	36	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	pizhiheng18	301994100	2	1	8	43200
gate0116	q18452331	301994100	2	1	8	43200
gate0116	q18452331	301994100	2	1	8	43200
gate0116	q18452331	301994100	2	1	8	43200
gate0116	q18452331	301994100	2	1	8	43200
gate0116	q18452331	301994063	2	1	200	43200
gate0116	qiang8879	301994069	2	1	200	43200
gate0116	qwer5854	301994055	2	2	180	43200
gate0116	tllmmiao	301994102	2	1	1000	43200
gate0116	tllmmiao	301994102	2	1	1000	43200
gate0116	tllmmiao	301994102	2	1	1000	43200
gate0116	xxsc0513	301994100	2	1	8	43200
gate0116	yyj85200	301994100	2	1	8	43200
gate0116	zx5201310	301994100	2	1	8	43200
gate0117	420446937	301994102	2	1	1000	43200
gate0117	420446937	301994102	2	1	1000	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	1	1	43200
gate0117	420446937	301993985	2	5	175	43200
gate0117	420446937	301993985	2	5	175	43200
gate0117	420446937	301993985	2	5	175	43200
gate0117	420446937	301993985	2	5	175	43200
gate0117	apshipeng123	301994100	2	1	8	43200
gate0117	apshipeng123	301994100	2	1	8	43200
gate0117	dick902	301994102	2	1	1000	43200
gate0117	gs19766100	301994100	2	1	8	43200
gate0117	guazigou666	335548879	2	1	20	43200
gate0117	guazigou666	335548879	2	1	20	43200
gate0117	guazigou666	335548879	2	1	20	43200
gate0117	guxialin	301994007	1	1	200	10080
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	huangcyan1314	301994100	2	1	8	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
gate0117	lj8849821	301993985	2	5	175	43200
